date,metric,value_millions,value_billions
2019-10-04,credit_uncleared,2184364.0,2184.364
2019-10-04,fx_cleared,1022611.0,1022.611
2019-10-04,fx_total,53522962.0,53522.962
2019-10-04,fx_uncleared,52500351.0,52500.351
2019-10-04,ir_cleared,224719461.0,224719.461
2019-10-04,ir_total,276049098.0,276049.098
2019-10-04,ir_uncleared,51329636.0,51329.636
2019-10-11,credit_cleared,2141183.0,2141.183
2019-10-11,credit_total,4403118.0,4403.118
2019-10-11,credit_uncleared,2261935.0,2261.935
2019-10-11,fx_cleared,986967.0,986.967
2019-10-11,fx_total,53259170.0,53259.17
2019-10-11,fx_uncleared,52272203.0,52272.203
2019-10-11,ir_cleared,227028830.0,227028.83
2019-10-11,ir_total,278572496.0,278572.496
2019-10-11,ir_uncleared,51543666.0,51543.666
2019-10-18,credit_cleared,2195330.0,2195.33
2019-10-18,credit_total,4358352.0,4358.352
2019-10-18,credit_uncleared,2163021.0,2163.021
2019-10-18,fx_cleared,1013867.0,1013.867
2019-10-18,fx_total,53953303.0,53953.303
2019-10-18,fx_uncleared,52939436.0,52939.436
2019-10-18,ir_cleared,234683465.0,234683.465
2019-10-18,ir_total,287344613.0,287344.613
2019-10-18,ir_uncleared,52661148.0,52661.148
2019-10-25,credit_cleared,2091379.0,2091.379
2019-10-25,credit_total,4171071.0,4171.071
2019-10-25,credit_uncleared,2079692.0,2079.692
2019-10-25,fx_cleared,1013935.0,1013.935
2019-10-25,fx_total,53374461.0,53374.461
2019-10-25,fx_uncleared,52360526.0,52360.526
2019-10-25,ir_cleared,231837786.0,231837.786
2019-10-25,ir_total,284004283.0,284004.283
2019-10-25,ir_uncleared,52166497.0,52166.497
2019-11-01,credit_cleared,2156550.0,2156.55
2019-11-01,credit_total,4260689.0,4260.689
2019-11-01,credit_uncleared,2104139.0,2104.139
2019-11-01,fx_cleared,1093297.0,1093.297
2019-11-01,fx_total,55173125.0,55173.125
2019-11-01,fx_uncleared,54079829.0,54079.829
2019-11-01,ir_cleared,228576455.0,228576.455
2019-11-01,ir_total,281079747.0,281079.747
2019-11-01,ir_uncleared,52503292.0,52503.292
2019-11-08,credit_cleared,2122678.0,2122.678
2019-11-08,credit_total,4300611.0,4300.611
2019-11-08,credit_uncleared,2177932.0,2177.932
2019-11-08,fx_cleared,1061167.0,1061.167
2019-11-08,fx_total,53626335.0,53626.335
2019-11-08,fx_uncleared,52565167.0,52565.167
2019-11-08,ir_cleared,225978075.0,225978.075
2019-11-08,ir_total,278293241.0,278293.241
2019-11-08,ir_uncleared,52315165.0,52315.165
2019-11-15,credit_cleared,2099695.0,2099.695
2019-11-15,credit_total,4268187.0,4268.187
2019-11-15,credit_uncleared,2168492.0,2168.492
2019-11-15,fx_cleared,1134777.0,1134.777
2019-11-15,fx_total,54335435.0,54335.435
2019-11-15,fx_uncleared,53200658.0,53200.658
2019-11-15,ir_cleared,227189309.0,227189.309
2019-11-15,ir_total,279611829.0,279611.829
2019-11-15,ir_uncleared,52422520.0,52422.52
2019-11-22,credit_cleared,2075512.0,2075.512
2019-11-22,credit_total,4100431.0,4100.431
2019-11-22,credit_uncleared,2024919.0,2024.919
2019-11-22,fx_cleared,1118861.0,1118.861
2019-11-22,fx_total,53727791.0,53727.791
2019-11-22,fx_uncleared,52608930.0,52608.93
2019-11-22,ir_cleared,224733526.0,224733.526
2019-11-22,ir_total,276165642.0,276165.642
2019-11-22,ir_uncleared,51432116.0,51432.116
2019-11-29,credit_cleared,2115490.0,2115.49
2019-11-29,credit_total,4171821.0,4171.821
2019-11-29,credit_uncleared,2056331.0,2056.331
2019-11-29,fx_cleared,1197912.0,1197.912
2019-11-29,fx_total,55974978.0,55974.978
2019-11-29,fx_uncleared,54777066.0,54777.066
2019-11-29,ir_cleared,227752172.0,227752.172
2019-11-29,ir_total,279146998.0,279146.998
2019-11-29,ir_uncleared,51394826.0,51394.826
2019-12-06,credit_cleared,2044476.0,2044.476
2019-12-06,credit_total,4144662.0,4144.662
2019-12-06,credit_uncleared,2100187.0,2100.187
2019-12-06,fx_cleared,1149548.0,1149.548
2019-12-06,fx_total,54867162.0,54867.162
2019-12-06,fx_uncleared,53717614.0,53717.614
2019-12-06,ir_cleared,232996639.0,232996.639
2019-12-06,ir_total,284453346.0,284453.346
2019-12-06,ir_uncleared,51456707.0,51456.707
2019-12-13,credit_cleared,2070055.0,2070.055
2019-12-13,credit_total,4237165.0,4237.165
2019-12-13,credit_uncleared,2167111.0,2167.111
2019-12-13,fx_cleared,1162089.0,1162.089
2019-12-13,fx_total,56953310.0,56953.31
2019-12-13,fx_uncleared,55791221.0,55791.221
2019-12-13,ir_cleared,224414767.0,224414.767
2019-12-13,ir_total,275776126.0,275776.126
2019-12-13,ir_uncleared,51361359.0,51361.359
2019-12-20,credit_cleared,2154542.0,2154.542
2019-12-20,credit_total,4147468.0,4147.468
2019-12-20,credit_uncleared,1992926.0,1992.926
2019-12-20,fx_cleared,1105999.0,1105.999
2019-12-20,fx_total,50886923.0,50886.923
2019-12-20,fx_uncleared,49780925.0,49780.925
2019-12-20,ir_cleared,213076648.0,213076.648
2019-12-20,ir_total,263015135.0,263015.135
2019-12-20,ir_uncleared,49938487.0,49938.487
2019-12-27,credit_cleared,1950529.0,1950.529
2019-12-27,credit_total,3842200.0,3842.2
2019-12-27,credit_uncleared,1891671.0,1891.671
2019-12-27,fx_cleared,1024546.0,1024.546
2019-12-27,fx_total,48796258.0,48796.258
2019-12-27,fx_uncleared,47771712.0,47771.712
2019-12-27,ir_cleared,207223031.0,207223.031
2019-12-27,ir_total,256765865.0,256765.865
2019-12-27,ir_uncleared,49542834.0,49542.834
2020-01-03,credit_cleared,1948432.0,1948.432
2020-01-03,credit_total,3827046.0,3827.046
2020-01-03,credit_uncleared,1878614.0,1878.614
2020-01-03,fx_cleared,1016011.0,1016.011
2020-01-03,fx_total,48267330.0,48267.33
2020-01-03,fx_uncleared,47251320.0,47251.32
2020-01-03,ir_cleared,202869075.0,202869.075
2020-01-03,ir_total,252149052.0,252149.052
2020-01-03,ir_uncleared,49279977.0,49279.977
2020-01-10,credit_cleared,1989008.0,1989.008
2020-01-10,credit_total,3926905.0,3926.905
2020-01-10,credit_uncleared,1937897.0,1937.897
2020-01-10,fx_cleared,1016132.0,1016.132
2020-01-10,fx_total,50148794.0,50148.794
2020-01-10,fx_uncleared,49132662.0,49132.662
2020-01-10,ir_cleared,215614145.0,215614.145
2020-01-10,ir_total,264940756.0,264940.756
2020-01-10,ir_uncleared,49326610.0,49326.61
2020-01-17,credit_cleared,2036141.0,2036.141
2020-01-17,credit_total,3758299.0,3758.299
2020-01-17,credit_uncleared,1722157.0,1722.157
2020-01-17,fx_cleared,1021594.0,1021.594
2020-01-17,fx_total,48537233.0,48537.233
2020-01-17,fx_uncleared,47515639.0,47515.639
2020-01-17,ir_cleared,220320823.0,220320.823
2020-01-17,ir_total,269674026.0,269674.026
2020-01-17,ir_uncleared,49353203.0,49353.203
2020-01-24,credit_cleared,2073266.0,2073.266
2020-01-24,credit_total,3852643.0,3852.643
2020-01-24,credit_uncleared,1779377.0,1779.377
2020-01-24,fx_cleared,1047123.0,1047.123
2020-01-24,fx_total,47989732.0,47989.732
2020-01-24,fx_uncleared,46942609.0,46942.609
2020-01-24,ir_cleared,222675575.0,222675.575
2020-01-24,ir_total,272121451.0,272121.451
2020-01-24,ir_uncleared,49445876.0,49445.876
2020-01-31,credit_cleared,2139409.0,2139.409
2020-01-31,credit_total,3985773.0,3985.773
2020-01-31,credit_uncleared,1846364.0,1846.364
2020-01-31,fx_cleared,1117572.0,1117.572
2020-01-31,fx_total,50332119.0,50332.119
2020-01-31,fx_uncleared,49214546.0,49214.546
2020-01-31,ir_cleared,225256036.0,225256.036
2020-01-31,ir_total,274734267.0,274734.267
2020-01-31,ir_uncleared,49478231.0,49478.231
2020-02-07,credit_cleared,2149163.0,2149.163
2020-02-07,credit_total,4059509.0,4059.509
2020-02-07,credit_uncleared,1910346.0,1910.346
2020-02-07,fx_cleared,1122659.0,1122.659
2020-02-07,fx_total,49256252.0,49256.252
2020-02-07,fx_uncleared,48133593.0,48133.593
2020-02-07,ir_cleared,226522184.0,226522.184
2020-02-07,ir_total,275949808.0,275949.808
2020-02-07,ir_uncleared,49427624.0,49427.624
2020-02-14,credit_cleared,2149280.0,2149.28
2020-02-14,credit_total,4096096.0,4096.096
2020-02-14,credit_uncleared,1946816.0,1946.816
2020-02-14,fx_cleared,1109152.0,1109.152
2020-02-14,fx_total,50122654.0,50122.654
2020-02-14,fx_uncleared,49013502.0,49013.502
2020-02-14,ir_cleared,228510457.0,228510.457
2020-02-14,ir_total,277532239.0,277532.239
2020-02-14,ir_uncleared,49021782.0,49021.782
2020-02-21,credit_cleared,2218118.0,2218.118
2020-02-21,credit_total,4050565.0,4050.565
2020-02-21,credit_uncleared,1832447.0,1832.447
2020-02-21,fx_cleared,1162236.0,1162.236
2020-02-21,fx_total,50362914.0,50362.914
2020-02-21,fx_uncleared,49200678.0,49200.678
2020-02-21,ir_cleared,228016186.0,228016.186
2020-02-21,ir_total,277007088.0,277007.088
2020-02-21,ir_uncleared,48990902.0,48990.902
2020-02-28,credit_cleared,2544994.0,2544.994
2020-02-28,credit_total,4610548.0,4610.548
2020-02-28,credit_uncleared,2065554.0,2065.554
2020-02-28,fx_cleared,1236633.0,1236.633
2020-02-28,fx_total,53258117.0,53258.117
2020-02-28,fx_uncleared,52021483.0,52021.483
2020-02-28,ir_cleared,239936428.0,239936.428
2020-02-28,ir_total,289172225.0,289172.225
2020-02-28,ir_uncleared,49235798.0,49235.798
2020-03-06,credit_cleared,2611825.0,2611.825
2020-03-06,credit_total,4888649.0,4888.649
2020-03-06,credit_uncleared,2276824.0,2276.824
2020-03-06,fx_cleared,1233576.0,1233.576
2020-03-06,fx_total,54457717.0,54457.717
2020-03-06,fx_uncleared,53224141.0,53224.141
2020-03-06,ir_cleared,257913360.0,257913.36
2020-03-06,ir_total,307823366.0,307823.366
2020-03-06,ir_uncleared,49910006.0,49910.006
2020-03-13,credit_cleared,2834952.0,2834.952
2020-03-13,credit_total,5178391.0,5178.391
2020-03-13,credit_uncleared,2343439.0,2343.439
2020-03-13,fx_cleared,1297468.0,1297.468
2020-03-13,fx_total,56982993.0,56982.993
2020-03-13,fx_uncleared,55685525.0,55685.525
2020-03-13,ir_cleared,249316012.0,249316.012
2020-03-13,ir_total,298752703.0,298752.703
2020-03-13,ir_uncleared,49436691.0,49436.691
2020-03-20,credit_cleared,3585409.0,3585.409
2020-03-20,credit_total,5608965.0,5608.965
2020-03-20,credit_uncleared,2023556.0,2023.556
2020-03-20,fx_cleared,1279719.0,1279.719
2020-03-20,fx_total,51823446.0,51823.446
2020-03-20,fx_uncleared,50543727.0,50543.727
2020-03-20,ir_cleared,234449758.0,234449.758
2020-03-20,ir_total,282088054.0,282088.054
2020-03-20,ir_uncleared,47638295.0,47638.295
2020-03-27,credit_cleared,3103139.0,3103.139
2020-03-27,credit_total,5679833.0,5679.833
2020-03-27,credit_uncleared,2576694.0,2576.694
2020-03-27,fx_cleared,1288111.0,1288.111
2020-03-27,fx_total,53078399.0,53078.399
2020-03-27,fx_uncleared,51790288.0,51790.288
2020-03-27,ir_cleared,238576644.0,238576.644
2020-03-27,ir_total,286962910.0,286962.91
2020-03-27,ir_uncleared,48386265.0,48386.265
2020-04-03,credit_cleared,2949819.0,2949.819
2020-04-03,credit_total,5473319.0,5473.319
2020-04-03,credit_uncleared,2523501.0,2523.501
2020-04-03,fx_cleared,1281750.0,1281.75
2020-04-03,fx_total,52271352.0,52271.352
2020-04-03,fx_uncleared,50989601.0,50989.601
2020-04-03,ir_cleared,234855630.0,234855.63
2020-04-03,ir_total,282407450.0,282407.45
2020-04-03,ir_uncleared,47551820.0,47551.82
2020-04-10,credit_cleared,2945488.0,2945.488
2020-04-10,credit_total,5479697.0,5479.697
2020-04-10,credit_uncleared,2534209.0,2534.209
2020-04-10,fx_cleared,1213625.0,1213.625
2020-04-10,fx_total,50837704.0,50837.704
2020-04-10,fx_uncleared,49624079.0,49624.079
2020-04-10,ir_cleared,234288987.0,234288.987
2020-04-10,ir_total,281959543.0,281959.543
2020-04-10,ir_uncleared,47670556.0,47670.556
2020-04-17,credit_cleared,2734221.0,2734.221
2020-04-17,credit_total,4959188.0,4959.188
2020-04-17,credit_uncleared,2224967.0,2224.967
2020-04-17,fx_cleared,1184615.0,1184.615
2020-04-17,fx_total,49866024.0,49866.024
2020-04-17,fx_uncleared,48681409.0,48681.409
2020-04-17,ir_cleared,233503348.0,233503.348
2020-04-17,ir_total,280798071.0,280798.071
2020-04-17,ir_uncleared,47294723.0,47294.723
2020-04-24,credit_cleared,2678628.0,2678.628
2020-04-24,credit_total,4939109.0,4939.109
2020-04-24,credit_uncleared,2260481.0,2260.481
2020-04-24,fx_cleared,1133425.0,1133.425
2020-04-24,fx_total,49285030.0,49285.03
2020-04-24,fx_uncleared,48151605.0,48151.605
2020-04-24,ir_cleared,230621068.0,230621.068
2020-04-24,ir_total,277951313.0,277951.313
2020-04-24,ir_uncleared,47330245.0,47330.245
2020-05-01,credit_cleared,2821787.0,2821.787
2020-05-01,credit_total,5120569.0,5120.569
2020-05-01,credit_uncleared,2298781.0,2298.781
2020-05-01,fx_cleared,1133939.0,1133.939
2020-05-01,fx_total,50262029.0,50262.029
2020-05-01,fx_uncleared,49128090.0,49128.09
2020-05-01,ir_cleared,231498783.0,231498.783
2020-05-01,ir_total,279119614.0,279119.614
2020-05-01,ir_uncleared,47620831.0,47620.831
2020-05-08,credit_cleared,2640398.0,2640.398
2020-05-08,credit_total,4924459.0,4924.459
2020-05-08,credit_uncleared,2284062.0,2284.062
2020-05-08,fx_cleared,1093610.0,1093.61
2020-05-08,fx_total,48945097.0,48945.097
2020-05-08,fx_uncleared,47851487.0,47851.487
2020-05-08,ir_cleared,230481440.0,230481.44
2020-05-08,ir_total,277865660.0,277865.66
2020-05-08,ir_uncleared,47384219.0,47384.219
2020-05-15,credit_cleared,2653907.0,2653.907
2020-05-15,credit_total,4982619.0,4982.619
2020-05-15,credit_uncleared,2328712.0,2328.712
2020-05-15,fx_cleared,1113815.0,1113.815
2020-05-15,fx_total,49789122.0,49789.122
2020-05-15,fx_uncleared,48675307.0,48675.307
2020-05-15,ir_cleared,228555495.0,228555.495
2020-05-15,ir_total,275840824.0,275840.824
2020-05-15,ir_uncleared,47285330.0,47285.33
2020-05-22,credit_cleared,2714439.0,2714.439
2020-05-22,credit_total,4853785.0,4853.785
2020-05-22,credit_uncleared,2139345.0,2139.345
2020-05-22,fx_cleared,1123729.0,1123.729
2020-05-22,fx_total,48979753.0,48979.753
2020-05-22,fx_uncleared,47856024.0,47856.024
2020-05-22,ir_cleared,231720755.0,231720.755
2020-05-22,ir_total,279188562.0,279188.562
2020-05-22,ir_uncleared,47467807.0,47467.807
2020-05-29,credit_cleared,2753125.0,2753.125
2020-05-29,credit_total,4949677.0,4949.677
2020-05-29,credit_uncleared,2196552.0,2196.552
2020-05-29,fx_cleared,1158173.0,1158.173
2020-05-29,fx_total,50017838.0,50017.838
2020-05-29,fx_uncleared,48859664.0,48859.664
2020-05-29,ir_cleared,249140147.0,249140.147
2020-05-29,ir_total,296733029.0,296733.029
2020-05-29,ir_uncleared,47592882.0,47592.882
2020-06-05,credit_cleared,2681235.0,2681.235
2020-06-05,credit_total,4919042.0,4919.042
2020-06-05,credit_uncleared,2237807.0,2237.807
2020-06-05,fx_cleared,1133339.0,1133.339
2020-06-05,fx_total,50765270.0,50765.27
2020-06-05,fx_uncleared,49631931.0,49631.931
2020-06-05,ir_cleared,233979132.0,233979.132
2020-06-05,ir_total,282060947.0,282060.947
2020-06-05,ir_uncleared,48081815.0,48081.815
2020-06-12,credit_cleared,2797814.0,2797.814
2020-06-12,credit_total,5115789.0,5115.789
2020-06-12,credit_uncleared,2317975.0,2317.975
2020-06-12,fx_cleared,1201668.0,1201.668
2020-06-12,fx_total,53447826.0,53447.826
2020-06-12,fx_uncleared,52246158.0,52246.158
2020-06-12,ir_cleared,232175535.0,232175.535
2020-06-12,ir_total,279876522.0,279876.522
2020-06-12,ir_uncleared,47700987.0,47700.987
2020-06-19,credit_cleared,2639504.0,2639.504
2020-06-19,credit_total,4704581.0,4704.581
2020-06-19,credit_uncleared,2065076.0,2065.076
2020-06-19,fx_cleared,1133123.0,1133.123
2020-06-19,fx_total,48464483.0,48464.483
2020-06-19,fx_uncleared,47331360.0,47331.36
2020-06-19,ir_cleared,224038787.0,224038.787
2020-06-19,ir_total,270905774.0,270905.774
2020-06-19,ir_uncleared,46866987.0,46866.987
2020-06-26,credit_cleared,2503470.0,2503.47
2020-06-26,credit_total,4539472.0,4539.472
2020-06-26,credit_uncleared,2036002.0,2036.002
2020-06-26,fx_cleared,1121237.0,1121.237
2020-06-26,fx_total,48859537.0,48859.537
2020-06-26,fx_uncleared,47738300.0,47738.3
2020-06-26,ir_cleared,218875426.0,218875.426
2020-06-26,ir_total,265459770.0,265459.77
2020-06-26,ir_uncleared,46584344.0,46584.344
2020-07-03,credit_cleared,2433927.0,2433.927
2020-07-03,credit_total,4493305.0,4493.305
2020-07-03,credit_uncleared,2059378.0,2059.378
2020-07-03,fx_cleared,1006528.0,1006.528
2020-07-03,fx_total,47040657.0,47040.657
2020-07-03,fx_uncleared,46034129.0,46034.129
2020-07-03,ir_cleared,218744570.0,218744.57
2020-07-03,ir_total,265381613.0,265381.613
2020-07-03,ir_uncleared,46637042.0,46637.042
2020-07-10,credit_cleared,2488181.0,2488.181
2020-07-10,credit_total,4583940.0,4583.94
2020-07-10,credit_uncleared,2095759.0,2095.759
2020-07-10,fx_cleared,1077311.0,1077.311
2020-07-10,fx_total,50073736.0,50073.736
2020-07-10,fx_uncleared,48996424.0,48996.424
2020-07-10,ir_cleared,215146808.0,215146.808
2020-07-10,ir_total,262112453.0,262112.453
2020-07-10,ir_uncleared,46965645.0,46965.645
2020-07-17,credit_cleared,2473604.0,2473.604
2020-07-17,credit_total,4406883.0,4406.883
2020-07-17,credit_uncleared,1933279.0,1933.279
2020-07-17,fx_cleared,1075444.0,1075.444
2020-07-17,fx_total,50619297.0,50619.297
2020-07-17,fx_uncleared,49543854.0,49543.854
2020-07-17,ir_cleared,215320638.0,215320.638
2020-07-17,ir_total,261662108.0,261662.108
2020-07-17,ir_uncleared,46341470.0,46341.47
2020-07-24,credit_cleared,2513536.0,2513.536
2020-07-24,credit_total,4047035.0,4047.035
2020-07-24,credit_uncleared,1533500.0,1533.5
2020-07-24,fx_cleared,1047233.0,1047.233
2020-07-24,fx_total,49847040.0,49847.04
2020-07-24,fx_uncleared,48799808.0,48799.808
2020-07-24,ir_cleared,213162309.0,213162.309
2020-07-24,ir_total,258680906.0,258680.906
2020-07-24,ir_uncleared,45518597.0,45518.597
2020-07-31,credit_cleared,2522501.0,2522.501
2020-07-31,credit_total,4104912.0,4104.912
2020-07-31,credit_uncleared,1582412.0,1582.412
2020-07-31,fx_cleared,1123441.0,1123.441
2020-07-31,fx_total,53589479.0,53589.479
2020-07-31,fx_uncleared,52466038.0,52466.038
2020-07-31,ir_cleared,213227940.0,213227.94
2020-07-31,ir_total,259055704.0,259055.704
2020-07-31,ir_uncleared,45827763.0,45827.763
2020-08-07,credit_cleared,2540702.0,2540.702
2020-08-07,credit_total,4143568.0,4143.568
2020-08-07,credit_uncleared,1602866.0,1602.866
2020-08-07,fx_cleared,1051888.0,1051.888
2020-08-07,fx_total,51028595.0,51028.595
2020-08-07,fx_uncleared,49976707.0,49976.707
2020-08-07,ir_cleared,211952475.0,211952.475
2020-08-07,ir_total,258048886.0,258048.886
2020-08-07,ir_uncleared,46096411.0,46096.411
2020-08-14,credit_cleared,2501135.0,2501.135
2020-08-14,credit_total,4131832.0,4131.832
2020-08-14,credit_uncleared,1630697.0,1630.697
2020-08-14,fx_cleared,1086118.0,1086.118
2020-08-14,fx_total,52197956.0,52197.956
2020-08-14,fx_uncleared,51111838.0,51111.838
2020-08-14,ir_cleared,212818648.0,212818.648
2020-08-14,ir_total,258585507.0,258585.507
2020-08-14,ir_uncleared,45766859.0,45766.859
2020-08-21,credit_cleared,2538680.0,2538.68
2020-08-21,credit_total,4034855.0,4034.855
2020-08-21,credit_uncleared,1496175.0,1496.175
2020-08-21,fx_cleared,1051780.0,1051.78
2020-08-21,fx_total,51491311.0,51491.311
2020-08-21,fx_uncleared,50439531.0,50439.531
2020-08-21,ir_cleared,212976394.0,212976.394
2020-08-21,ir_total,258604184.0,258604.184
2020-08-21,ir_uncleared,45627790.0,45627.79
2020-08-28,credit_cleared,2485172.0,2485.172
2020-08-28,credit_total,4017648.0,4017.648
2020-08-28,credit_uncleared,1532476.0,1532.476
2020-08-28,fx_cleared,1131808.0,1131.808
2020-08-28,fx_total,54539264.0,54539.264
2020-08-28,fx_uncleared,53407456.0,53407.456
2020-08-28,ir_cleared,213914116.0,213914.116
2020-08-28,ir_total,259725972.0,259725.972
2020-08-28,ir_uncleared,45811856.0,45811.856
2020-09-04,credit_cleared,2507215.0,2507.215
2020-09-04,credit_total,4079305.0,4079.305
2020-09-04,credit_uncleared,1572091.0,1572.091
2020-09-04,fx_cleared,1076549.0,1076.549
2020-09-04,fx_total,53176844.0,53176.844
2020-09-04,fx_uncleared,52100296.0,52100.296
2020-09-04,ir_cleared,212764600.0,212764.6
2020-09-04,ir_total,258823365.0,258823.365
2020-09-04,ir_uncleared,46058765.0,46058.765
2020-09-11,credit_cleared,2630266.0,2630.266
2020-09-11,credit_total,4248364.0,4248.364
2020-09-11,credit_uncleared,1618098.0,1618.098
2020-09-11,fx_cleared,1163707.0,1163.707
2020-09-11,fx_total,55697576.0,55697.576
2020-09-11,fx_uncleared,54533869.0,54533.869
2020-09-11,ir_cleared,213075486.0,213075.486
2020-09-11,ir_total,260726807.0,260726.807
2020-09-11,ir_uncleared,47651320.0,47651.32
2020-09-18,credit_cleared,2628151.0,2628.151
2020-09-18,credit_total,4089094.0,4089.094
2020-09-18,credit_uncleared,1460943.0,1460.943
2020-09-18,fx_cleared,1074261.0,1074.261
2020-09-18,fx_total,50295290.0,50295.29
2020-09-18,fx_uncleared,49221028.0,49221.028
2020-09-18,ir_cleared,205165415.0,205165.415
2020-09-18,ir_total,253468983.0,253468.983
2020-09-18,ir_uncleared,48303568.0,48303.568
2020-09-25,credit_cleared,2881150.0,2881.15
2020-09-25,credit_total,4433310.0,4433.31
2020-09-25,credit_uncleared,1552160.0,1552.16
